ulevel,comment,score,uname,uid
6,日本人还是很喜欢写小情小爱 里面的感情线去掉电影也能成立 但是是好看的 比天气之子好看 男主的存在感比较弱 但是猫猫 姨妈 甚至男主的朋友存在感都比男主强烈  但是好看的 很值得去电影院看,10,路过被扣了好无助惹,14435819
5,好看，观影体验一级棒!推荐!,10,自然钙,213219309
5,电影很不错建议大家去看看别在那哭如果顶不住的话记得带纸,6,自由德鲁,2027703493
5,作为学生只有清明节放假才能去看 问一下那天去会不会很尴尬 我是一个人而且清明节的时候有没有结束放映啊,10,我叫夜炎,516877771
5,牛,10,叫我观星,1005229902
5,我觉得剧情挺好的，画面更是没的说，就可能感情线不太行吧，但反正我也不是冲着感情戏去的啊（doge）,10,Rosa_rugosaThunb,434622248
6,可能是没看预告片什么的，昨晚完全不了解任何背景前提就被叫去看了，全篇感情线有些敌方真的很尴尬。。有些很日式传统动漫的那种感情台词。。因为有些地方我都知道要说啥的，尬的很，但总体剧情还算不错，特效也是,6,细雨聆风丶,32200706
4,可以的，这部相比前几部可能就是主打了友情，爱情方面有些欠缺,8,漠生-弦,1726023160
5,比天气之子好看,10,爱睡觉der小贝,411453267
4,很好看，看的是IMAX的版本，真的和你的名字差不多，画面还是新海城的风格每一个细节都画得很好！,10,07A4106長708,1686911037
6,隐约里很想表达些多东西，但因为槽点的失败实在可惜，比天气之子这一部更加成熟，更加细腻，但比起多年前的作品，我觉得这只是一部很不错的佳作。对新海诚来说，《铃芽之旅》还不够。我在明天等你。,10,RhettBulterJosy,430053074
5,感觉很棒…,10,雪之下启梦,1482586882
5,在我心中是一部佳作,10,6遇见更好的自己9,329455157
5,好看好看好看,10,三千呼呼呼,401783415
5,反正我是很喜欢，男主超级超级超级帅！黑发泪痣戳我！他的好基友芹泽也超级超级超级帅，一耳朵耳钉，帅呆了！画面精美很震撼！最后，我永远支持新海诚！,10,南宫贼可爱,397262214
4,"b站什么时候能把铃芽之旅收了呀,我想躺在家里二刷⸝⸝ ᷇࿀ ᷆⸝⸝",10,永远爱米库,490553853
4,我只能说封神,10,23333cxy,291262862
6,转变有点突然，画面还是顶的,8,昜鳥,363654010
4,前面比较平淡，后面挺不错的,10,北海有冥却无情,1104907430
5,已经去电影院看完了，该说不说作画音乐上都超好！不愧是新海城，强推,10,泡泡一连,630882691
5,剧情立不住人设，使得女主行为动机以及和男主的感情挺迷惑的。,6,91063992132_bili,390259703
5,非常非常非常好看，31块钱的票，一定要看日语版的，剧情画面，音乐配音，还有人物的塑造都非常好,10,灭绝-王冠-鸢一折纸,36050563
6,画面，音乐，创意都很好，但是剧情只能说差强人意。,8,水一易,49701071
4,虽然很好看，但是剧情有点紧，特别是大臣。我不理解为啥大臣对铃芽那么好，不可能只是因为铃芽把它放出来了吧。其他的都很好，特别是场景和各种长镜头很好。,10,Jack是大帅哥,386467171
5,nb这辈子值了,10,工人体育,613544229
6,一般……很不汤不水，挺好的背景框架，结果剧情发展的那么迷惑。,6,阿Po快乐做人得,23022106
5,除了画面精致配乐不错，别的实在不行。女主颜狗一枚，而且自私叛逆，感情线突兀的不行，看不到女主有什么成长，你的名字我打7分，这个只能三分,2,Alesha别害怕,437746363
4,个人感觉很不错,10,Auroraこ,1528859858
4,2023年3月24号晚上7点花了100多块钱和一个同学看的，总体来说还不错，没有达到我心中神作的级别，但也算是极其优秀了，特别是那个音乐，太有那种感觉了，画面和其他地方也很不错，就是可惜最喜欢的猫没了,8,冰梦猫,604139001
5,总的来说电影还是可以的，画面，音乐都很不错，但作为一个剧情党来说，就有点索然无味了，可有可无的爱情线，让人觉得女主很恋爱脑，，，观感极差,6,龙哥不要啊,168739223
5,好看,10,你的三文鱼会叫吗,474096745
5,非常好的电影，题材不错画面比前面两部强。,10,大树玩火影,588232960
5,很好看，喜欢那对猫猫，喜欢女主,10,dcq,631865474
6,诚惶诚恐诚惶诚恐,10,六桥红柳,35826985
5,虽然有几个点我也想吐槽，但是整体而言，我还是很感动的，一部高分之作！,10,倾浮生,22924436
6,如果为了剧情来 那不值得 如果为了作画来 绝对不亏值得二刷 嘟嘟嘟嘟噜噜,10,种牛骑小猪,24410403
6,佳作吧,10,Kircheis-,18282485
5,三月二十四号去看过了，很好看,10,胡小庄,477759954
5,新海诚的作品从没让人失望,10,二转三次元实验室,2095674350
5,真的很好看，高质量的佳作，看过之后感觉回味无穷，可已二刷多刷的电影，没看过的建议看看，日本动漫水平的确厉害，剧情很精彩！,10,洛承君,601695202
5,整个谜语人，个人感觉为了突出铃芽的成长，前后幅度跨度太大了,4,small嘿猩猩,523509405
5,昨天去看的，好好看，大臣也好可怜,10,阿魈的乖狗狗,1127047862
4,带行悬疑片，东京上空那个画面和配乐真的震撼,10,耀然不会玩,1183312330
6,画面和音乐有新海诚一贯的水平，如果是想看画面的听音乐的不错。但是，叙事如同国产青春片一样，如果看不惯青春片，或者对男女主又双叕拯救世界/日本看的太多太多的，实在有些难以看下去。总之，带脑子看会很难受,4,葳蕤TH潼烨,15157293
4,新海诚nb,10,宁尚康lsp,446272569
5,要是删了爱情线就会更好,8,泠栀子没有硬币,323354376
6,值得！,10,0Mr_Zhou0,24482954
5,确实拍成十二集番剧会更完美，不过这个电影也值得一看了,10,永雏笑川,652319066
5,个人感觉节奏有点快，感觉什么都想讲但是有点没讲好，几个人的故事没太讲好,8,广--潮鸣,415496095
5,太好看了，看完小说再看的电影，太震撼了，很喜欢！,10,枫霜桦雪,403353047
5,刚从电影院出来，真的感觉挺不错的,10,清纯魅魔,456464363
5,和前几部有点落差但你诚哥还是你诚哥,8,云之深不知处,496899318
5,三年一部，值得一看（关于我详细的看法可以看看我的杂谈,10,明日香の犬,499503478
5,画面太美了！！,10,rosyplumes,695102926
5,人与神皆行守护世间真情之事，诚惶诚恐,10,-饕餮君-,668633182
4,昨天晚上刚看完，感觉还行吧，没有什么特别大的亮点，感觉最有意思的就是大臣还有几个搞笑画面，男主变成椅子跑起来的样子很滑稽，还有那个敞篷车,10,一位可疑的光子,470041023
6,好好好,10,搬砖之马,25393847
6,“我是铃芽的明天”,10,_Izumi__,24160811
6,铃芽之旅，三年之约，画风依然清新，恍若间有君名的感觉，电影的立意很好，是成长与爱情，同时对地震灾民进行温暖的抚慰。亲情也铺垫的很好，通过种种经历穿插起来，展现铃芽自我成长，与自己和解。珍惜当下，加油。,10,不动如山贝罗特,31898052
5,其他没得说，不会写爱情，下一部就别写了,6,凉言喜欢六花,524828735
4,前几年“天气之子”时会感觉还好，可能是因为天子跟君名的缘故，这次期望比较高，但是失望也就大了点，希望新海诚不要在25年给我失望,6,中天选直接抽那维1命,2087193348
4,好看好看,10,KL天空,277688136
5,别问，问就好看,10,千里守约丶,378958387
6,表现力很强，节奏较快，有点赶，人物心理，剧情逻辑需要根据细节脑补。爱情线不至于说烂，只是略显多余。而且这部电影根本就不是讲爱情，不需要把注意力全放在次要部分。,10,tiputs,168141472
5,别的不说，铃芽户缔观感很棒，期待新海诚的下一部电影。而且，电影过后我表白成功了，这也是最令我开心的原因。,10,卜倒喵,528049103
5,还是一如既往的风格，就是时间有点紧凑，如果再长点的话表达能更完整,10,Gerbote,1127842396
5,灾难三步曲还是那么好看,10,刘CHA,382396123
6,不需要的感情线,6,Asnina,400768231
6,重生之玲芽板凳大冒险,8,基A_,11107587
6,什么都可以，就剧情不行,6,凄梦凄凄梦,350052477
6,就想问一下，男二的敞篷四座阿罗是哪来的,6,_游手好闲的青大人_,4519909
5,不如天子和名字。,8,野鸡这该死的帅气,2077725513
5,这一次确实有点失望了，感情线没处理好，剧情有疑问，但还是一部不错的作品,8,金龙龙鱼油,693175329
5,新海诚的又一佳作,10,萌海军守护者,344957622
5,画面音乐顶级，剧情略平,8,懒回顾xD,95263768
5,画面和配乐是不错的，可是前期对感情线铺垫不足，导致了中间的感情线很突兀，最后的主旨立意都是不错了的，特别是那句“我就是铃芽的明天”，真的挺催泪的，这也是铃芽的自我救赎，还是一个故事的闭环,8,虹影Yexo,674860845
5,剧情不是很行，可能也有个人期待值过高的原因，但是画面也够票价了。,6,万事屋的哆啦,351996493
6,好看,10,蒸莓素汁,3928121
6,简直神作，问为什么，因为我觉得好看。朋友就因为看了某个up说这电影也就7.5分然后就不想看了，想起来挺生气的，我看这电影前甚至连预告都没看过就撇了眼海报。希望大家不要轻信任何人的评价，遵循自己的内心。,10,天使的守护之翼,436925164
5,草太，长发美男,10,没米的凉桑,564135916
5,爽！我要疯了哈哈！,10,P-H辉,1597365109
5,没有《君の名は》那么好，甚至有缺陷，但是大体上还是可以的，音乐也不错。,10,御坂77705号,1290006811
5,感觉比天气之子和追逐繁星的孩子好一点，但还是在秒五和君名之下。而且这部电影其实主要是讲亲情和对生命的思考，不是爱情动画,10,站在高岗よ,1663502785
5,陈哥牛啊 鸡皮疙瘩没停过,10,纵使阴霾蔽眼,406100608
4,好看的,10,被迫改名的小王,506936089
5,我觉得选题非常好非常巧妙，让已经克服阴影的铃芽去拯救小时候的自己，让我们觉得生活真的还有更多可能，我们虽然不知道铃芽是怎么抵着阴影成长至今的，但确实是走出来了，走出阴影的她未来真的遇到了更美好的事”。,10,励志的小萌,456834333
6,B站请看的，电影非常好看。B站牛逼，新海诚牛逼,10,ぃ果子君,87790262
6,好看，真的很喜欢真的好好看啊呜呜呜,10,大鲤鱼鱼_,179384691
5,画面音乐都特别棒，唯独剧情一言难尽莫名其妙,6,夜星灯,82411687
6,画面一如既往地美观，壁纸狂魔，剧情就真的不过尔尔。主角之间的感情来的，人物之间的关系莫名其妙，故事的发展还是莫名其妙。。。可能是我水平不行，反正看完电影之后还是一头雾水，感觉好多问题都没有交代。,6,看浪打着海,3616218
5,神中神。中间剧情有突然迷了、很拖沓的地方。,10,长春下大雪,103347423
4,畫面無懈可擊，唯獨在人物感情鋪墊上不足，劇情跟配樂上稍遜於前兩部。明顯看出誠哥想在這部裡帶出更多元素，可惜沒有結合得好，我只能說是不錯的嘗試…，希望下一部能改善，那就足以封神。,8,aaalan_,320876221
5,强推,10,DL万岁,396290991
5,刚从电影院出来，非常棒!!!!!!!,10,TMsj-,1764675625
5,评价就是一般，值得一看。但是观感上割裂感太强，讲成长，但是放不下爱情线，铺垫略少，新海诚感觉到底没能走出来，感觉像开始打算的双女主会好点，后半公路片显得抽象，大概知道想写什么了，但是反而被自己绊住了。,6,镜界的彼端,475386445
4,值得,10,EchoJhon,380075389
5,带入感好强，好多惊喜,10,板混青少年,674726802
6,一星给你的名字，一星给天气之子，一星给音乐和画面。总的来说没看懂,6,真灵异神魔,210505628
5,好看但情感线太突兀了,8,月姬yyds,412943732
4,铃芽之旅，又名:我和凳子谈恋爱，游遍日本，姨妈寻娃记，黑猫和蚓厄决战男女主在亲热，悲惨的芹泽同学。顺带一提，电影真的很好看，新海诚弑神！！！,10,XG春季限定,1793489908
